game_id,league_id,season,date,home_team_id,away_team_id,home_goals,away_goals,home_prob,draw_prob,away_prob,home_goals_half_time,away_goals_half_time
5329,3,2014,12/14/2014,131,205,1,1,0.9001,0.0793,0.0206,1,0
7902,4,2017,9/10/2017,152,158,1,0,0.8999,0.0795,0.0206,1,0
12119,4,2019,10/27/2019,157,146,3,1,0.8844,0.095,0.0206,1,1
1274,3,2015,4/9/2016,126,130,1,0,0.8738,0.1056,0.0206,0,0
12115,4,2019,10/26/2019,143,147,2,0,0.8693,0.1101,0.0206,1,0
3630,2,2016,3/19/2017,107,114,3,0,0.8934,0.0859,0.0207,1,0
15114,4,2020,5/1/2021,156,158,3,0,0.8138,0.1655,0.0207,1,0
5802,4,2014,9/21/2014,154,145,4,2,0.9253,0.0539,0.0208,1,2
5683,4,2014,1/31/2015,150,140,4,1,0.9239,0.0553,0.0208,2,1
7316,1,2017,12/26/2017,82,74,5,2,0.9212,0.058,0.0208,2,0
11953,1,2019,7/1/2020,83,79,4,0,0.8241,0.1551,0.0208,2,0
5750,4,2014,11/30/2014,143,139,2,0,0.7647,0.2145,0.0208,1,0
15312,3,2020,2/6/2021,119,133,5,2,0.9331,0.046,0.0209,2,0
8247,4,2017,5/12/2018,150,152,6,0,0.8501,0.129,0.0209,3,0
10464,3,2018,12/15/2018,129,123,2,1,0.9043,0.0747,0.021,2,1
5227,3,2014,4/25/2015,129,132,2,0,0.8955,0.0835,0.021,2,0
1793,4,2016,8/27/2016,150,152,2,1,0.8591,0.1199,0.021,0,0
10527,3,2018,2/17/2019,119,233,2,0,0.8535,0.1254,0.0211,1,0
1943,5,2015,9/26/2015,165,173,2,0,0.8714,0.1074,0.0212,1,0
8042,4,2017,12/21/2017,158,137,1,0,0.8707,0.1081,0.0212,0,0
4552,1,2014,1/1/2015,88,77,3,2,0.9037,0.075,0.0213,0,0
14821,4,2020,10/3/2020,140,142,3,0,0.8819,0.0968,0.0213,1,0
4188,5,2016,3/4/2017,161,182,1,0,0.9156,0.063,0.0214,0,0
1380,3,2016,10/2/2016,124,130,4,0,0.9053,0.0733,0.0214,0,0
5244,3,2014,3/14/2015,120,118,3,0,0.899,0.0796,0.0214,1,0
7213,1,2017,10/28/2017,78,81,2,2,0.8948,0.0838,0.0214,0,2
15351,3,2020,3/6/2021,117,129,4,2,0.8707,0.1079,0.0214,2,2
6178,5,2014,9/27/2014,180,177,3,0,0.787,0.1916,0.0214,0,0
3858,3,2016,5/7/2017,135,124,2,0,0.8907,0.0878,0.0215,2,0
10151,4,2018,1/18/2019,142,158,4,0,0.8646,0.1139,0.0215,1,0
443,1,2015,5/7/2016,75,72,3,1,0.9249,0.0535,0.0216,2,0
3583,2,2016,2/18/2017,107,115,1,0,0.8458,0.1326,0.0216,0,0
1306,3,2015,4/30/2016,129,131,5,1,0.8985,0.0798,0.0217,2,0
2322,5,2016,10/1/2016,160,182,1,0,0.8582,0.1201,0.0217,0,0
12834,5,2019,11/9/2019,160,180,0,0,0.8105,0.1678,0.0217,0,0
4943,2,2014,2/15/2015,95,230,0,0,0.768,0.2103,0.0217,0,0
3655,2,2016,4/15/2017,113,115,1,1,0.8889,0.0893,0.0218,0,0
10267,4,2018,4/14/2019,147,145,3,2,0.8767,0.1015,0.0218,1,1
4743,1,2014,9/27/2014,78,75,2,0,0.8643,0.1139,0.0218,0,0
9908,2,2018,4/27/2019,95,116,3,0,0.9049,0.0732,0.0219,2,0
15671,2,2020,5/18/2021,96,113,0,0,0.8737,0.1044,0.0219,0,0
2775,2,2016,11/29/2016,106,110,4,2,0.9183,0.0597,0.022,3,1
4078,4,2016,5/7/2017,146,157,4,1,0.8983,0.0797,0.022,2,0
15380,3,2020,4/3/2021,125,262,1,1,0.8944,0.0836,0.022,0,0
5114,2,2014,9/14/2014,110,101,0,0,0.8606,0.1174,0.022,0,0
12236,4,2019,2/2/2020,159,140,2,1,0.7839,0.1941,0.022,0,1
4986,2,2014,1/18/2015,98,94,4,0,0.7718,0.2062,0.022,2,0
7688,2,2017,12/30/2017,113,101,0,0,0.6516,0.3264,0.022,0,0
1561,4,2015,12/30/2015,138,141,2,0,0.8959,0.082,0.0221,2,0
5034,2,2014,11/2/2014,113,107,0,0,0.7716,0.2063,0.0221,0,0
1270,3,2015,4/2/2016,129,123,3,2,0.9006,0.0772,0.0222,0,0
14907,4,2020,12/18/2020,147,232,2,0,0.8245,0.1533,0.0222,0,0
12274,4,2019,2/29/2020,156,151,3,0,0.9109,0.0668,0.0223,1,0
1801,4,2016,9/10/2016,150,157,5,2,0.908,0.0697,0.0223,3,0
14667,1,2020,2/15/2021,80,86,2,0,0.8826,0.0951,0.0223,2,0
7228,1,2017,11/5/2017,88,83,3,1,0.8816,0.0961,0.0223,1,0
8744,5,2017,12/16/2017,172,224,1,0,0.8811,0.0966,0.0223,0,0
8565,5,2017,8/4/2017,171,174,3,2,0.8672,0.1105,0.0223,1,1
1857,4,2016,10/16/2016,154,152,5,0,0.8499,0.1278,0.0223,3,0
15166,3,2020,10/4/2020,117,122,4,3,0.9187,0.0589,0.0224,1,0
5588,4,2014,3/15/2015,138,207,3,0,0.9138,0.0638,0.0224,2,0
10681,5,2018,9/2/2018,163,176,2,0,0.8921,0.0855,0.0224,2,0
9733,2,2018,12/15/2018,106,99,1,0,0.8789,0.0987,0.0224,0,0
12474,3,2019,10/19/2019,233,125,1,0,0.8656,0.112,0.0224,0,0
15776,2,2020,5/12/2021,107,222,2,0,0.8264,0.1512,0.0224,1,0
9808,2,2018,2/16/2019,116,230,2,1,0.8774,0.1001,0.0225,0,1
12536,3,2019,12/14/2019,134,119,2,0,0.8517,0.1258,0.0225,0,0
2710,1,2016,11/26/2016,87,77,2,0,0.8512,0.1263,0.0225,0,0
10830,5,2018,12/22/2018,163,235,4,0,0.9105,0.0669,0.0226,2,0
2126,5,2015,2/14/2016,178,165,4,1,0.9102,0.0672,0.0226,3,0
12215,4,2019,1/19/2020,153,140,3,0,0.8757,0.1017,0.0226,2,0
223,1,2015,12/5/2015,90,79,2,0,0.8662,0.1112,0.0226,1,0
5811,4,2014,9/24/2014,138,140,1,0,0.8472,0.1301,0.0227,1,0
2343,5,2016,10/22/2016,160,162,2,1,0.8244,0.1529,0.0227,0,0
7149,1,2017,9/9/2017,88,87,5,0,0.9056,0.0716,0.0228,2,0
8841,5,2017,3/2/2018,171,176,2,1,0.8945,0.0827,0.0228,1,1
1520,4,2015,11/28/2015,148,140,4,0,0.8943,0.0829,0.0228,2,0
573,2,2015,9/12/2015,98,109,1,1,0.885,0.0922,0.0228,0,1
7452,1,2017,4/14/2018,87,73,3,0,0.8795,0.0977,0.0228,1,0
13363,2,2019,6/28/2020,111,95,2,0,0.8648,0.1124,0.0228,0,0
7921,4,2017,9/20/2017,139,158,1,0,0.8523,0.1248,0.0229,1,0
4913,2,2014,3/22/2015,96,94,2,0,0.8062,0.1709,0.0229,2,0
2813,3,2016,11/6/2016,136,125,3,1,0.9003,0.0767,0.023,3,0
209,1,2015,11/22/2015,82,81,4,1,0.8979,0.0791,0.023,2,0
10058,4,2018,11/3/2018,146,223,0,1,0.8675,0.1095,0.023,0,0
12164,4,2019,12/1/2019,147,155,2,0,0.8552,0.1218,0.023,1,0
15757,2,2020,5/1/2021,111,222,2,0,0.9084,0.0685,0.0231,1,0
12017,1,2019,7/26/2020,88,79,5,0,0.9055,0.0714,0.0231,2,0
7671,2,2017,12/23/2017,101,222,1,0,0.8963,0.0806,0.0231,0,0
12201,4,2019,12/21/2019,154,142,1,0,0.8802,0.0967,0.0231,0,0
7776,2,2017,3/11/2018,104,221,1,1,0.8638,0.1131,0.0231,1,1
3114,1,2016,12/6/2016,93,91,1,0,0.8458,0.1311,0.0231,0,0
12443,3,2019,9/21/2019,119,240,2,0,0.7868,0.1901,0.0231,2,0
3082,2,2016,12/11/2016,97,108,0,0,0.7314,0.2455,0.0231,0,0
1397,3,2016,10/23/2016,136,123,3,1,0.8978,0.079,0.0232,1,0
5192,3,2014,5/23/2015,117,125,2,0,0.8815,0.0953,0.0232,1,0
10174,4,2018,2/3/2019,156,223,3,0,0.843,0.1337,0.0233,1,0
3501,1,2016,5/14/2017,78,91,4,0,0.9018,0.0748,0.0234,2,0
1597,4,2015,1/18/2016,156,155,5,1,0.8361,0.1405,0.0234,2,0
4703,1,2014,10/18/2014,74,77,8,0,0.9196,0.0569,0.0235,3,0
1556,4,2015,12/20/2015,147,151,2,0,0.8886,0.0879,0.0235,0,0
4021,4,2016,4/4/2017,147,141,2,0,0.8822,0.0943,0.0235,2,0
16099,5,2020,5/2/2021,179,167,2,0,0.863,0.1135,0.0235,1,0
774,2,2015,2/3/2016,106,109,1,0,0.8772,0.0992,0.0236,0,0
8579,5,2017,8/12/2017,176,180,2,0,0.8508,0.1256,0.0236,1,0
6025,5,2014,1/25/2015,178,180,2,0,0.8048,0.1716,0.0236,1,0
16062,5,2020,4/4/2021,164,181,2,0,0.7937,0.1827,0.0236,1,0
1137,3,2015,11/22/2015,126,127,3,1,0.892,0.0843,0.0237,0,1
10438,3,2018,11/23/2018,119,133,2,0,0.889,0.0873,0.0237,0,0
3457,1,2016,4/8/2017,88,91,3,1,0.876,0.1003,0.0237,1,0
12350,4,2019,7/2/2020,140,141,2,1,0.7657,0.2106,0.0237,0,1
10803,5,2018,1/15/2019,167,176,1,2,0.8832,0.093,0.0238,0,1
7162,1,2017,9/16/2017,87,92,1,1,0.8663,0.1099,0.0238,1,1
11905,1,2019,2/22/2020,78,86,1,0,0.8231,0.1531,0.0238,1,0
7597,2,2017,10/25/2017,95,115,1,0,0.8649,0.1112,0.0239,1,0
3542,2,2016,1/22/2017,98,96,2,0,0.8375,0.1386,0.0239,2,0
2314,5,2016,9/24/2016,162,169,1,0,0.676,0.3001,0.0239,0,0
11998,1,2019,7/16/2020,75,238,2,0,0.9014,0.0746,0.024,1,0
3100,2,2016,12/22/2016,95,109,3,1,0.8992,0.0768,0.024,1,1
12540,3,2019,12/18/2019,130,205,2,0,0.8955,0.0805,0.024,0,0
2682,1,2016,10/29/2016,89,92,0,0,0.8869,0.0891,0.024,0,0
14520,1,2020,11/21/2020,89,76,1,0,0.8842,0.0918,0.024,0,0
396,1,2015,4/9/2016,74,86,3,1,0.8328,0.1432,0.024,2,0
15589,2,2020,1/10/2021,98,104,3,1,0.9024,0.0735,0.0241,0,0
13444,2,2019,7/26/2020,95,110,2,1,0.8913,0.0846,0.0241,1,0
475,1,2016,8/20/2016,82,78,1,0,0.8706,0.1053,0.0241,0,0
1730,4,2015,4/19/2016,153,144,1,0,0.8375,0.1384,0.0241,0,0
6085,5,2014,11/7/2014,163,179,1,0,0.8122,0.1637,0.0241,0,0
6067,5,2014,12/20/2014,161,166,0,0,0.3926,0.5833,0.0241,0,0
3812,3,2016,4/4/2017,129,118,3,0,0.923,0.0528,0.0242,1,0
4070,4,2016,4/28/2017,154,149,3,1,0.9204,0.0554,0.0242,1,0
14950,4,2020,1/10/2021,261,158,3,1,0.8523,0.1235,0.0242,1,1
9925,2,2018,5/5/2019,105,116,2,1,0.8422,0.1336,0.0242,0,0
13424,2,2019,7/18/2020,111,97,5,1,0.904,0.0717,0.0243,2,1
7798,2,2017,3/31/2018,107,99,2,0,0.8888,0.0869,0.0243,0,0
9329,1,2018,12/1/2018,88,73,3,1,0.8811,0.0946,0.0243,1,1
14671,1,2020,2/13/2021,88,82,3,0,0.8805,0.0952,0.0243,1,0
10546,3,2018,3/3/2019,133,128,5,1,0.8645,0.1112,0.0243,3,0
5542,4,2014,4/19/2015,154,206,0,0,0.8622,0.1135,0.0243,0,0
8728,5,2017,12/9/2017,169,181,4,0,0.8552,0.1205,0.0243,2,0
8010,4,2017,12/3/2017,156,141,3,1,0.8439,0.1318,0.0243,2,0
2795,4,2016,11/21/2016,159,157,2,0,0.7975,0.1782,0.0243,1,0
4405,1,2014,5/2/2015,89,76,0,1,0.8551,0.1205,0.0244,0,0
5774,4,2014,10/24/2014,152,151,3,0,0.8339,0.1417,0.0244,1,0
4181,5,2016,2/25/2017,167,162,3,0,0.8981,0.0774,0.0245,1,0
6135,5,2014,10/25/2014,161,176,3,0,0.8777,0.0978,0.0245,1,0
15856,5,2020,11/20/2020,163,176,0,1,0.8521,0.1234,0.0245,0,1
7816,2,2017,4/15/2018,110,221,0,0,0.8491,0.1264,0.0245,0,0
5604,4,2014,2/1/2015,138,141,3,2,0.9024,0.073,0.0246,2,1
4207,5,2016,3/18/2017,176,166,5,1,0.8914,0.084,0.0246,3,0
14111,1,2020,9/27/2020,82,86,1,1,0.886,0.0894,0.0246,1,0
7947,4,2017,9/30/2017,138,137,2,0,0.8817,0.0937,0.0246,0,0
2326,5,2016,10/2/2016,167,164,1,1,0.8659,0.1095,0.0246,0,0
4859,2,2014,4/19/2015,106,111,0,0,0.7887,0.1867,0.0246,0,0
102,1,2015,8/22/2015,79,85,1,1,0.9013,0.074,0.0247,1,1
11858,1,2019,1/11/2020,80,92,3,0,0.8783,0.097,0.0247,2,0
453,1,2015,5/15/2016,72,79,3,0,0.8762,0.0991,0.0247,2,0
8897,5,2017,4/21/2018,174,167,2,0,0.8683,0.107,0.0247,1,0
8459,3,2017,2/17/2018,135,123,1,0,0.8504,0.1249,0.0247,1,0
10185,4,2018,2/11/2019,158,151,2,0,0.8492,0.1261,0.0247,1,0
12837,5,2019,11/9/2019,225,235,4,1,0.9083,0.0669,0.0248,2,0
2013,5,2015,11/28/2015,174,170,2,0,0.8837,0.0915,0.0248,1,0
10429,3,2018,11/11/2018,136,119,3,0,0.8819,0.0933,0.0248,1,0
113,1,2015,8/29/2015,71,77,2,2,0.8747,0.1005,0.0248,2,1
6043,5,2014,12/3/2014,169,165,5,1,0.8646,0.1106,0.0248,2,1
1690,4,2015,3/19/2016,149,143,2,1,0.8547,0.1205,0.0248,0,1
8012,4,2017,12/3/2017,144,153,1,0,0.8852,0.0899,0.0249,1,0
7262,1,2017,12/3/2017,88,81,2,1,0.8764,0.0987,0.0249,0,1
12645,3,2019,5/24/2020,134,233,2,2,0.8697,0.1054,0.0249,0,1
10430,3,2018,11/11/2018,132,124,3,0,0.8677,0.1074,0.0249,0,0
14973,4,2020,1/24/2021,143,146,3,1,0.8531,0.122,0.0249,1,1
1678,4,2015,3/7/2016,141,145,2,1,0.824,0.1511,0.0249,1,0
3496,1,2016,5/7/2017,87,74,0,0,0.7875,0.1876,0.0249,0,0
8094,4,2017,2/4/2018,142,159,0,0,0.6937,0.2813,0.025,0,0
14855,4,2020,11/7/2020,143,261,4,0,0.8928,0.0821,0.0251,2,0
15649,2,2020,2/21/2021,107,105,4,2,0.8718,0.1031,0.0251,0,0
1888,5,2015,8/16/2015,161,173,2,0,0.7808,0.1941,0.0251,2,0
8532,3,2017,4/20/2018,130,131,3,0,0.8243,0.1505,0.0252,3,0
2268,5,2016,8/21/2016,161,180,3,0,0.9157,0.059,0.0253,0,0
5601,4,2014,1/31/2015,152,206,1,0,0.8798,0.0949,0.0253,0,0
2113,5,2015,2/6/2016,162,172,2,0,0.874,0.1007,0.0253,1,0
8293,3,2017,9/17/2017,119,135,4,0,0.853,0.1217,0.0253,3,0
8226,4,2017,4/28/2018,154,152,4,1,0.9178,0.0568,0.0254,3,1
4132,5,2016,1/27/2017,164,166,5,1,0.9123,0.0623,0.0254,3,0
11817,1,2019,12/21/2019,88,75,3,1,0.9032,0.0714,0.0254,2,1
3281,2,2016,10/26/2016,106,113,2,1,0.8561,0.1185,0.0254,1,0
2279,5,2016,9/9/2016,161,175,1,1,0.8489,0.1257,0.0254,0,0
15005,4,2020,2/14/2021,150,146,2,0,0.5606,0.414,0.0254,2,0
9947,2,2018,5/26/2019,107,104,3,1,0.8463,0.1282,0.0255,1,1
1351,3,2016,9/17/2016,130,123,4,1,0.9015,0.0729,0.0256,4,0
15085,4,2020,4/21/2021,157,146,3,1,0.8969,0.0775,0.0256,2,1
14169,4,2020,9/30/2020,150,231,1,0,0.891,0.0834,0.0256,0,0
1211,3,2015,2/20/2016,117,127,3,1,0.8901,0.0843,0.0256,0,1
12096,4,2019,10/5/2019,159,151,1,2,0.8879,0.0865,0.0256,0,1
3440,1,2016,4/5/2017,83,81,3,0,0.8546,0.1198,0.0256,0,0
1456,4,2015,9/27/2015,139,141,3,0,0.8419,0.1325,0.0256,2,0
11840,1,2019,12/28/2019,74,78,1,1,0.7755,0.1989,0.0256,0,0
3979,4,2016,3/6/2017,158,138,1,1,0.8727,0.1016,0.0257,0,1
14503,1,2020,11/1/2020,82,220,2,1,0.8592,0.1151,0.0257,1,0
15303,3,2020,1/30/2021,129,121,3,1,0.8494,0.1249,0.0257,1,1
2755,2,2016,11/6/2016,95,97,3,0,0.9035,0.0707,0.0258,1,0
2233,5,2015,5/7/2016,160,169,0,0,0.6961,0.2781,0.0258,0,0
7406,1,2017,3/3/2018,84,81,4,1,0.8677,0.1064,0.0259,2,0
2087,5,2015,1/24/2016,177,175,1,1,0.8476,0.1265,0.0259,0,0
1431,4,2015,9/19/2015,146,153,0,0,0.8174,0.1567,0.0259,0,0
8387,3,2017,12/9/2017,118,131,0,0,0.6156,0.3585,0.0259,0,0
258,1,2015,12/26/2015,88,77,4,1,0.898,0.076,0.026,3,0
5605,4,2014,2/1/2015,148,154,3,2,0.8806,0.0934,0.026,1,1
12122,4,2019,10/26/2019,231,156,2,0,0.8585,0.1155,0.026,2,0
10172,4,2018,2/3/2019,150,158,3,0,0.8916,0.0823,0.0261,1,0
14938,4,2020,1/3/2021,147,207,1,0,0.7632,0.2107,0.0261,1,0
1237,3,2015,3/5/2016,133,120,5,1,0.9159,0.0579,0.0262,2,0
4996,2,2014,1/26/2015,105,101,2,1,0.9006,0.0732,0.0262,1,0
1593,4,2015,1/17/2016,150,149,5,1,0.8935,0.0803,0.0262,5,0
3786,3,2016,3/11/2017,117,132,3,0,0.89,0.0838,0.0262,2,0
15140,4,2020,5/16/2021,143,157,2,1,0.8777,0.0961,0.0262,0,0
7579,2,2017,10/22/2017,107,97,1,0,0.8402,0.1335,0.0263,0,0
10390,3,2018,9/30/2018,121,135,4,1,0.9128,0.0608,0.0264,2,0
1019,2,2016,10/23/2016,95,100,4,1,0.8699,0.1037,0.0264,1,0
10924,5,2018,3/16/2019,235,225,2,2,0.8559,0.1177,0.0264,0,1
1418,4,2015,8/31/2015,144,151,0,0,0.5724,0.4012,0.0264,0,0
15769,2,2020,5/9/2021,95,115,5,0,0.8717,0.1018,0.0265,0,0
12125,4,2019,10/29/2019,148,231,5,1,0.8985,0.0749,0.0266,3,1
1490,4,2015,10/31/2015,150,144,3,1,0.888,0.0854,0.0266,3,1
9334,1,2018,12/2/2018,80,228,2,0,0.8578,0.1156,0.0266,1,0
2170,5,2015,3/19/2016,175,166,3,0,0.8406,0.1328,0.0266,0,0
2290,5,2016,9/17/2016,171,163,3,0,0.8341,0.1393,0.0266,1,0
11660,1,2019,8/18/2019,238,78,1,0,0.8326,0.1408,0.0266,0,0
4062,4,2016,4/27/2017,158,156,0,0,0.7929,0.1805,0.0266,0,0
8597,5,2017,8/26/2017,176,172,2,1,0.8859,0.0874,0.0267,1,0
8506,3,2017,3/31/2018,120,134,6,0,0.8831,0.0902,0.0267,1,0
5385,3,2014,10/4/2014,117,128,4,0,0.8796,0.0937,0.0267,3,0
4400,1,2014,5/2/2015,87,202,2,1,0.8682,0.1051,0.0267,1,0
4642,1,2014,12/28/2014,91,75,0,1,0.8131,0.1602,0.0267,0,1
5778,4,2014,10/25/2014,206,140,1,1,0.8004,0.1729,0.0267,0,1
4580,1,2014,1/19/2015,72,76,0,0,0.7986,0.1747,0.0267,0,0
10572,3,2018,3/30/2019,129,131,2,0,0.7702,0.2031,0.0267,0,0
9652,2,2018,10/7/2018,111,109,3,1,0.8814,0.0918,0.0268,2,0
11964,1,2019,7/4/2020,80,90,3,0,0.8812,0.092,0.0268,2,0
1746,4,2015,4/24/2016,142,146,2,2,0.8768,0.0964,0.0268,0,0
12067,4,2019,9/20/2019,157,153,0,0,0.8629,0.1103,0.0268,0,0
16014,5,2020,2/20/2021,175,177,1,1,0.8423,0.1309,0.0268,0,0
7839,2,2017,4/29/2018,102,116,4,1,0.8719,0.1012,0.0269,3,0
15635,2,2020,2/7/2021,99,94,2,0,0.8665,0.1066,0.0269,0,0
10164,4,2018,1/26/2019,143,142,2,0,0.8399,0.1332,0.0269,2,0
9288,1,2018,10/27/2018,87,227,4,1,0.8332,0.1399,0.0269,1,0
15284,3,2020,1/20/2021,136,240,1,0,0.7397,0.2334,0.0269,0,0
7731,2,2017,2/11/2018,106,97,2,1,0.8657,0.1073,0.027,1,1
3499,1,2016,5/5/2017,81,82,1,0,0.863,0.11,0.027,0,0
10426,3,2018,11/4/2018,130,233,3,0,0.8961,0.0768,0.0271,0,0
13200,2,2019,11/10/2019,116,110,5,2,0.8947,0.0782,0.0271,3,0
818,2,2015,2/28/2016,98,106,2,0,0.8509,0.122,0.0271,0,0
951,2,2016,9/10/2016,98,104,3,1,0.8991,0.0737,0.0272,3,1
12877,5,2019,12/7/2019,171,224,3,0,0.8751,0.0977,0.0272,0,0
1615,4,2015,1/31/2016,144,152,2,1,0.8643,0.1085,0.0272,1,1
3282,2,2016,10/26/2016,98,102,4,1,0.8497,0.1231,0.0272,2,0
3228,5,2016,12/1/2016,161,167,2,0,0.8418,0.131,0.0272,1,0
15508,2,2020,11/29/2020,97,115,1,0,0.83,0.1428,0.0272,1,0
5204,3,2014,4/10/2015,128,122,1,1,0.8224,0.1504,0.0272,0,0
12445,3,2019,9/22/2019,130,233,2,1,0.9147,0.058,0.0273,0,1
15943,5,2020,1/9/2021,161,241,3,0,0.892,0.0807,0.0273,1,0
12401,4,2019,7/19/2020,154,156,4,0,0.8838,0.0889,0.0273,0,0
1502,4,2015,11/7/2015,156,142,3,1,0.8786,0.0941,0.0273,2,1
7186,1,2017,10/1/2017,83,220,2,0,0.8747,0.098,0.0273,1,0
10050,4,2018,10/28/2018,142,153,2,0,0.8724,0.1003,0.0273,0,0
319,1,2015,2/3/2016,72,86,3,0,0.8645,0.1082,0.0273,1,0
4162,5,2016,2/11/2017,171,180,5,0,0.8586,0.1141,0.0273,3,0
7569,2,2017,10/15/2017,97,221,2,1,0.8429,0.1298,0.0273,1,0
11801,1,2019,12/7/2019,90,78,0,0,0.7994,0.1733,0.0273,0,0
12327,4,2019,6/22/2020,159,155,0,0,0.7444,0.2283,0.0273,0,0
1676,4,2015,3/6/2016,140,151,1,1,0.8639,0.1087,0.0274,1,1
942,2,2016,8/27/2016,105,111,4,2,0.8796,0.0929,0.0275,2,0
5758,4,2014,10/4/2014,208,207,2,2,0.8496,0.1229,0.0275,1,1
1728,4,2015,4/17/2016,148,146,1,2,0.9093,0.0631,0.0276,0,2
7808,2,2017,4/8/2018,111,104,1,1,0.8422,0.1302,0.0276,0,0
15072,4,2020,4/10/2021,142,261,0,1,0.886,0.0863,0.0277,0,0
11746,1,2019,11/2/2019,220,79,2,0,0.8783,0.094,0.0277,0,0
3984,4,2016,3/4/2017,148,152,5,0,0.8709,0.1014,0.0277,2,0
14197,5,2020,9/13/2020,167,177,1,0,0.8581,0.1142,0.0277,0,0
13126,2,2019,9/22/2019,102,113,1,0,0.8166,0.1557,0.0277,0,0
8561,3,2017,5/12/2018,119,128,3,2,0.9073,0.0649,0.0278,2,0
8876,5,2017,4/7/2018,176,160,2,1,0.8635,0.1087,0.0278,2,1
4867,2,2014,4/26/2015,96,109,1,1,0.8212,0.151,0.0278,1,0
12705,3,2019,6/27/2020,123,134,6,1,0.8945,0.0776,0.0279,3,0
1811,4,2016,9/17/2016,143,149,5,0,0.8797,0.0924,0.0279,3,0
2711,1,2016,11/26/2016,75,93,2,2,0.8516,0.1205,0.0279,1,1
8544,3,2017,4/28/2018,119,133,0,1,0.8414,0.1307,0.0279,0,0
7850,2,2017,5/6/2018,221,222,2,0,0.8412,0.1309,0.0279,1,0
5635,4,2014,2/22/2015,154,156,1,0,0.82,0.1521,0.0279,0,0
12960,5,2019,2/23/2020,163,235,2,1,0.8717,0.1003,0.028,1,1
253,1,2015,12/26/2015,82,79,3,0,0.8655,0.1065,0.028,2,0
10193,4,2018,2/17/2019,153,158,1,1,0.887,0.0849,0.0281,1,1
7145,1,2017,8/26/2017,89,75,2,0,0.8734,0.0985,0.0281,0,0
4484,1,2014,3/3/2015,74,78,1,0,0.8551,0.1168,0.0281,0,0
5677,4,2014,1/25/2015,139,155,2,2,0.8367,0.1352,0.0281,2,1
3311,4,2016,10/29/2016,143,137,4,2,0.8293,0.1426,0.0281,3,1
15214,3,2020,11/28/2020,130,124,4,1,0.8946,0.0772,0.0282,2,1
7897,4,2017,8/27/2017,150,146,2,2,0.8935,0.0783,0.0282,1,1
1466,4,2015,10/4/2015,147,146,3,1,0.8796,0.0922,0.0282,1,1
5846,5,2014,5/2/2015,178,209,2,0,0.8649,0.1069,0.0282,2,0
4414,1,2014,5/9/2015,85,82,3,0,0.8567,0.1151,0.0282,2,0
9672,2,2018,10/28/2018,111,102,3,2,0.8473,0.1245,0.0282,2,2
5709,4,2014,12/20/2014,151,140,1,1,0.7677,0.2041,0.0282,0,0
15474,2,2020,10/25/2020,230,260,2,2,0.9102,0.0615,0.0283,1,2
2836,5,2016,11/5/2016,178,162,2,1,0.8745,0.0972,0.0283,1,0
8312,3,2017,9/24/2017,119,118,3,0,0.8711,0.1006,0.0283,2,0
9455,1,2018,2/9/2019,87,73,3,0,0.8738,0.0978,0.0284,2,0
16061,5,2020,4/4/2021,179,241,1,0,0.8236,0.148,0.0284,1,0
4262,5,2016,4/29/2017,168,179,1,0,0.7481,0.2235,0.0284,0,0
12406,3,2019,8/17/2019,129,121,5,1,0.8839,0.0876,0.0285,1,1
14507,1,2020,11/7/2020,80,238,4,1,0.8726,0.0989,0.0285,2,1
11778,1,2019,11/30/2019,74,90,2,1,0.826,0.1455,0.0285,0,1
8190,4,2017,4/15/2018,156,158,0,1,0.729,0.2425,0.0285,0,1
9422,1,2018,1/19/2019,87,78,4,3,0.8844,0.087,0.0286,0,1
1087,3,2015,10/3/2015,122,118,3,0,0.8478,0.1236,0.0286,1,0
5112,2,2014,9/14/2014,96,203,3,0,0.7773,0.1941,0.0286,1,0
4170,5,2016,2/19/2017,161,174,0,0,0.7161,0.2553,0.0286,0,0
4432,1,2014,5/24/2015,78,84,1,0,0.6791,0.2923,0.0286,0,0
248,1,2015,12/20/2015,90,87,3,0,0.8673,0.104,0.0287,2,0
4605,1,2014,12/6/2014,88,72,1,0,0.8625,0.1088,0.0287,1,0
1891,5,2015,8/22/2015,168,177,1,0,0.8206,0.1507,0.0287,0,0
2330,5,2016,10/14/2016,170,178,2,0,0.8202,0.1511,0.0287,1,0
2148,5,2015,3/5/2016,161,166,0,0,0.8093,0.162,0.0287,0,0
3808,3,2016,4/1/2017,136,127,4,0,0.9082,0.063,0.0288,1,0
12724,5,2019,8/17/2019,180,171,3,0,0.894,0.0772,0.0288,1,0
14765,1,2020,5/1/2021,220,245,2,0,0.8643,0.1069,0.0288,1,0
8431,3,2017,1/27/2018,117,120,5,2,0.8522,0.119,0.0288,2,2
7442,1,2017,4/8/2018,80,81,1,1,0.8447,0.1265,0.0288,1,0
2715,1,2016,11/27/2016,74,72,1,0,0.8856,0.0855,0.0289,1,0
1904,5,2015,8/29/2015,177,179,4,1,0.8622,0.1089,0.0289,1,0
5137,2,2014,9/24/2014,102,109,2,1,0.8129,0.1582,0.0289,1,0
3948,4,2016,2/17/2017,155,153,4,1,0.8101,0.161,0.0289,3,0
5555,4,2014,4/28/2015,148,142,6,0,0.879,0.092,0.029,5,0
15050,4,2020,3/19/2021,153,151,2,0,0.8688,0.1022,0.029,0,0
